conversation_id,episode_id,scorer,criterion,score_0_4,confidence_0_1,usable_for_inference,episode_word_count,episode_type,condition_original_hidden,persona_family_original_hidden
161,161_e02,C_user,user_engagement_depth,0.0,1.0,True,84,other,GPT,GPT
167,167_e01,C_user,user_initiative,2.0,1.0,True,77,opening_frame,Persona,Convergent
167,167_e01,C_user,user_question_richness,2.0,1.0,True,77,opening_frame,Persona,Convergent
167,167_e01,C_user,user_proposal_specificity,1.0,1.0,True,77,opening_frame,Persona,Convergent
167,167_e01,C_user,user_acceptance_yes_and,,0.0,False,77,opening_frame,Persona,Convergent
167,167_e01,C_user,user_reframing,1.0,1.0,True,77,opening_frame,Persona,Convergent
167,167_e01,C_user,user_engagement_depth,2.0,1.0,True,77,opening_frame,Persona,Convergent
167,167_e03,C_user,user_initiative,2.0,0.9,True,168,commitment_event,Persona,Convergent
167,167_e03,C_user,user_question_richness,0.0,1.0,True,168,commitment_event,Persona,Convergent
167,167_e03,C_user,user_proposal_specificity,3.0,0.9,True,168,commitment_event,Persona,Convergent
167,167_e03,C_user,user_acceptance_yes_and,3.0,0.9,True,168,commitment_event,Persona,Convergent
167,167_e03,C_user,user_reframing,1.0,0.8,True,168,commitment_event,Persona,Convergent
167,167_e03,C_user,user_engagement_depth,2.0,0.9,True,168,commitment_event,Persona,Convergent
167,167_e04,C_user,user_initiative,2.0,0.9,True,186,ideation_burst,Persona,Convergent
167,167_e04,C_user,user_question_richness,0.0,1.0,True,186,ideation_burst,Persona,Convergent
167,167_e04,C_user,user_proposal_specificity,3.0,0.9,True,186,ideation_burst,Persona,Convergent
167,167_e04,C_user,user_acceptance_yes_and,2.0,0.8,True,186,ideation_burst,Persona,Convergent
167,167_e04,C_user,user_reframing,1.0,0.8,True,186,ideation_burst,Persona,Convergent
167,167_e04,C_user,user_engagement_depth,3.0,0.9,True,186,ideation_burst,Persona,Convergent
169,169_e01,C_user,user_initiative,2.0,1.0,True,66,opening_frame,Persona,Convergent
169,169_e01,C_user,user_question_richness,2.0,1.0,True,66,opening_frame,Persona,Convergent
169,169_e01,C_user,user_proposal_specificity,1.0,1.0,True,66,opening_frame,Persona,Convergent
169,169_e01,C_user,user_acceptance_yes_and,1.0,1.0,True,66,opening_frame,Persona,Convergent
169,169_e01,C_user,user_reframing,1.0,1.0,True,66,opening_frame,Persona,Convergent
169,169_e01,C_user,user_engagement_depth,2.0,1.0,True,66,opening_frame,Persona,Convergent
169,169_e03,C_user,user_initiative,2.0,0.9,True,213,other,Persona,Convergent
169,169_e03,C_user,user_question_richness,0.0,1.0,True,213,other,Persona,Convergent
169,169_e03,C_user,user_proposal_specificity,3.0,0.9,True,213,other,Persona,Convergent
169,169_e03,C_user,user_acceptance_yes_and,3.0,0.9,True,213,other,Persona,Convergent
169,169_e03,C_user,user_reframing,1.0,0.8,True,213,other,Persona,Convergent
169,169_e03,C_user,user_engagement_depth,3.0,0.9,True,213,other,Persona,Convergent
170,170_e01,C_user,user_initiative,2.0,1.0,True,118,opening_frame,Persona,Convergent
170,170_e01,C_user,user_question_richness,2.0,1.0,True,118,opening_frame,Persona,Convergent
170,170_e01,C_user,user_proposal_specificity,1.0,1.0,True,118,opening_frame,Persona,Convergent
170,170_e01,C_user,user_acceptance_yes_and,3.0,1.0,True,118,opening_frame,Persona,Convergent
170,170_e01,C_user,user_reframing,0.0,1.0,True,118,opening_frame,Persona,Convergent
170,170_e01,C_user,user_engagement_depth,2.0,1.0,True,118,opening_frame,Persona,Convergent
170,170_e04,C_user,user_initiative,1.0,0.9,True,153,other,Persona,Convergent
170,170_e04,C_user,user_question_richness,0.0,1.0,True,153,other,Persona,Convergent
170,170_e04,C_user,user_proposal_specificity,2.0,0.9,True,153,other,Persona,Convergent
170,170_e04,C_user,user_acceptance_yes_and,3.0,0.9,True,153,other,Persona,Convergent
170,170_e04,C_user,user_reframing,1.0,0.8,True,153,other,Persona,Convergent
170,170_e04,C_user,user_engagement_depth,2.0,0.9,True,153,other,Persona,Convergent
171,171_e02,C_user,user_initiative,2.0,0.9,True,158,ideation_burst,Persona,Convergent
171,171_e02,C_user,user_question_richness,2.0,0.9,True,158,ideation_burst,Persona,Convergent
171,171_e02,C_user,user_proposal_specificity,3.0,0.9,True,158,ideation_burst,Persona,Convergent
171,171_e02,C_user,user_acceptance_yes_and,3.0,0.9,True,158,ideation_burst,Persona,Convergent
171,171_e02,C_user,user_reframing,1.0,0.8,True,158,ideation_burst,Persona,Convergent
171,171_e02,C_user,user_engagement_depth,2.0,0.9,True,158,ideation_burst,Persona,Convergent
171,171_e05,C_user,user_initiative,2.0,0.9,True,115,anchor_return,Persona,Convergent
171,171_e05,C_user,user_question_richness,0.0,1.0,True,115,anchor_return,Persona,Convergent
171,171_e05,C_user,user_proposal_specificity,2.0,0.9,True,115,anchor_return,Persona,Convergent
171,171_e05,C_user,user_acceptance_yes_and,3.0,0.9,True,115,anchor_return,Persona,Convergent
171,171_e05,C_user,user_reframing,1.0,0.8,True,115,anchor_return,Persona,Convergent
171,171_e05,C_user,user_engagement_depth,2.0,0.9,True,115,anchor_return,Persona,Convergent
175,175_e04,C_user,user_initiative,2.0,1.0,True,112,ideation_burst,Persona,Convergent
175,175_e04,C_user,user_question_richness,0.0,1.0,True,112,ideation_burst,Persona,Convergent
175,175_e04,C_user,user_proposal_specificity,3.0,1.0,True,112,ideation_burst,Persona,Convergent
175,175_e04,C_user,user_acceptance_yes_and,3.0,1.0,True,112,ideation_burst,Persona,Convergent
175,175_e04,C_user,user_reframing,1.0,1.0,True,112,ideation_burst,Persona,Convergent
175,175_e04,C_user,user_engagement_depth,2.0,1.0,True,112,ideation_burst,Persona,Convergent
175,175_e05,C_user,user_initiative,3.0,0.9,True,237,ideation_burst,Persona,Convergent
175,175_e05,C_user,user_question_richness,0.0,1.0,True,237,ideation_burst,Persona,Convergent
175,175_e05,C_user,user_proposal_specificity,3.0,0.9,True,237,ideation_burst,Persona,Convergent
175,175_e05,C_user,user_acceptance_yes_and,2.0,0.8,True,237,ideation_burst,Persona,Convergent
175,175_e05,C_user,user_reframing,1.0,0.8,True,237,ideation_burst,Persona,Convergent
175,175_e05,C_user,user_engagement_depth,2.0,0.8,True,237,ideation_burst,Persona,Convergent
176,176_e02,C_user,user_initiative,2.0,0.9,True,191,other,Persona,Convergent
176,176_e02,C_user,user_question_richness,0.0,1.0,True,191,other,Persona,Convergent
176,176_e02,C_user,user_proposal_specificity,3.0,0.9,True,191,other,Persona,Convergent
176,176_e02,C_user,user_acceptance_yes_and,2.0,0.8,True,191,other,Persona,Convergent
176,176_e02,C_user,user_reframing,1.0,0.8,True,191,other,Persona,Convergent
176,176_e02,C_user,user_engagement_depth,2.0,0.9,True,191,other,Persona,Convergent
180,180_e04,C_user,user_initiative,1.0,1.0,True,167,other,GPT,GPT
180,180_e04,C_user,user_question_richness,1.0,1.0,True,167,other,GPT,GPT
180,180_e04,C_user,user_proposal_specificity,1.0,1.0,True,167,other,GPT,GPT
180,180_e04,C_user,user_acceptance_yes_and,1.0,1.0,True,167,other,GPT,GPT
180,180_e04,C_user,user_reframing,0.0,1.0,True,167,other,GPT,GPT
180,180_e04,C_user,user_engagement_depth,1.0,1.0,True,167,other,GPT,GPT
184,184_e03,C_user,user_initiative,2.0,1.0,True,67,repair_event,GPT,GPT
184,184_e03,C_user,user_question_richness,3.0,1.0,True,67,repair_event,GPT,GPT
184,184_e03,C_user,user_proposal_specificity,0.0,1.0,True,67,repair_event,GPT,GPT
184,184_e03,C_user,user_acceptance_yes_and,1.0,1.0,True,67,repair_event,GPT,GPT
184,184_e03,C_user,user_reframing,1.0,1.0,True,67,repair_event,GPT,GPT
184,184_e03,C_user,user_engagement_depth,2.0,1.0,True,67,repair_event,GPT,GPT
184,184_e05,C_user,user_initiative,2.0,1.0,True,81,repair_event,GPT,GPT
184,184_e05,C_user,user_question_richness,3.0,1.0,True,81,repair_event,GPT,GPT
184,184_e05,C_user,user_proposal_specificity,1.0,1.0,True,81,repair_event,GPT,GPT
184,184_e05,C_user,user_acceptance_yes_and,1.0,1.0,True,81,repair_event,GPT,GPT
184,184_e05,C_user,user_reframing,2.0,1.0,True,81,repair_event,GPT,GPT
184,184_e05,C_user,user_engagement_depth,2.0,1.0,True,81,repair_event,GPT,GPT
189,189_e01,C_user,user_initiative,2.0,1.0,True,43,opening_frame,Persona,Divergent
189,189_e01,C_user,user_question_richness,2.0,1.0,True,43,opening_frame,Persona,Divergent
189,189_e01,C_user,user_proposal_specificity,1.0,1.0,True,43,opening_frame,Persona,Divergent
189,189_e01,C_user,user_acceptance_yes_and,1.0,1.0,True,43,opening_frame,Persona,Divergent
189,189_e01,C_user,user_reframing,1.0,1.0,True,43,opening_frame,Persona,Divergent
189,189_e01,C_user,user_engagement_depth,2.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e01,C_user,user_initiative,2.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e01,C_user,user_question_richness,2.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e01,C_user,user_proposal_specificity,1.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e01,C_user,user_acceptance_yes_and,0.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e01,C_user,user_reframing,0.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e01,C_user,user_engagement_depth,2.0,1.0,True,43,opening_frame,Persona,Divergent
190,190_e02,C_user,user_initiative,1.0,0.9,True,157,critique_event,Persona,Divergent
190,190_e02,C_user,user_question_richness,2.0,0.9,True,157,critique_event,Persona,Divergent
190,190_e02,C_user,user_proposal_specificity,0.0,0.9,True,157,critique_event,Persona,Divergent
190,190_e02,C_user,user_acceptance_yes_and,1.0,0.9,True,157,critique_event,Persona,Divergent
190,190_e02,C_user,user_reframing,1.0,0.8,True,157,critique_event,Persona,Divergent
190,190_e02,C_user,user_engagement_depth,2.0,0.9,True,157,critique_event,Persona,Divergent
194,194_e03,C_user,user_initiative,1.0,0.9,True,68,repair_event,Persona,BoundedRational
194,194_e03,C_user,user_question_richness,2.0,0.9,True,68,repair_event,Persona,BoundedRational
194,194_e03,C_user,user_proposal_specificity,0.0,1.0,True,68,repair_event,Persona,BoundedRational
194,194_e03,C_user,user_acceptance_yes_and,1.0,0.9,True,68,repair_event,Persona,BoundedRational
194,194_e03,C_user,user_reframing,0.0,0.9,True,68,repair_event,Persona,BoundedRational
194,194_e03,C_user,user_engagement_depth,1.0,0.9,True,68,repair_event,Persona,BoundedRational
194,194_e06,C_user,user_initiative,2.0,0.9,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C_user,user_question_richness,3.0,0.9,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C_user,user_proposal_specificity,3.0,0.9,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C_user,user_acceptance_yes_and,3.0,0.9,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C_user,user_reframing,1.0,0.8,True,274,ideation_burst,Persona,BoundedRational
194,194_e06,C_user,user_engagement_depth,3.0,0.9,True,274,ideation_burst,Persona,BoundedRational
195,195_e01,C_user,user_initiative,2.0,1.0,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C_user,user_question_richness,2.0,1.0,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C_user,user_proposal_specificity,1.0,1.0,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C_user,user_acceptance_yes_and,0.0,1.0,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C_user,user_reframing,1.0,1.0,True,44,opening_frame,Persona,BoundedRational
195,195_e01,C_user,user_engagement_depth,2.0,1.0,True,44,opening_frame,Persona,BoundedRational
195,195_e04,C_user,user_initiative,2.0,0.9,True,191,critique_event,Persona,BoundedRational
195,195_e04,C_user,user_question_richness,0.0,1.0,True,191,critique_event,Persona,BoundedRational
195,195_e04,C_user,user_proposal_specificity,3.0,0.9,True,191,critique_event,Persona,BoundedRational
195,195_e04,C_user,user_acceptance_yes_and,2.0,0.8,True,191,critique_event,Persona,BoundedRational
195,195_e04,C_user,user_reframing,1.0,0.8,True,191,critique_event,Persona,BoundedRational
195,195_e04,C_user,user_engagement_depth,2.0,0.8,True,191,critique_event,Persona,BoundedRational
196,196_e03,C_user,user_initiative,3.0,0.9,True,355,ideation_burst,Persona,BoundedRational
196,196_e03,C_user,user_question_richness,3.0,0.9,True,355,ideation_burst,Persona,BoundedRational
196,196_e03,C_user,user_proposal_specificity,3.0,0.9,True,355,ideation_burst,Persona,BoundedRational
196,196_e03,C_user,user_acceptance_yes_and,3.0,0.8,True,355,ideation_burst,Persona,BoundedRational
196,196_e03,C_user,user_reframing,2.0,0.8,True,355,ideation_burst,Persona,BoundedRational
196,196_e03,C_user,user_engagement_depth,3.0,0.9,True,355,ideation_burst,Persona,BoundedRational
199,199_e01,C_user,user_initiative,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
199,199_e01,C_user,user_question_richness,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
199,199_e01,C_user,user_proposal_specificity,1.0,1.0,True,43,opening_frame,Persona,BoundedRational
199,199_e01,C_user,user_acceptance_yes_and,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
199,199_e01,C_user,user_reframing,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
199,199_e01,C_user,user_engagement_depth,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
199,199_e03,C_user,user_initiative,2.0,0.9,True,81,implementation_grounding_event,Persona,BoundedRational
199,199_e03,C_user,user_question_richness,2.0,0.9,True,81,implementation_grounding_event,Persona,BoundedRational
199,199_e03,C_user,user_proposal_specificity,3.0,0.9,True,81,implementation_grounding_event,Persona,BoundedRational
199,199_e03,C_user,user_acceptance_yes_and,2.0,0.8,True,81,implementation_grounding_event,Persona,BoundedRational
199,199_e03,C_user,user_reframing,1.0,0.8,True,81,implementation_grounding_event,Persona,BoundedRational
199,199_e03,C_user,user_engagement_depth,2.0,0.9,True,81,implementation_grounding_event,Persona,BoundedRational
199,199_e04,C_user,user_initiative,1.0,1.0,True,96,critique_event,Persona,BoundedRational
199,199_e04,C_user,user_question_richness,0.0,1.0,True,96,critique_event,Persona,BoundedRational
199,199_e04,C_user,user_proposal_specificity,1.0,1.0,True,96,critique_event,Persona,BoundedRational
199,199_e04,C_user,user_acceptance_yes_and,1.0,1.0,True,96,critique_event,Persona,BoundedRational
199,199_e04,C_user,user_reframing,0.0,1.0,True,96,critique_event,Persona,BoundedRational
199,199_e04,C_user,user_engagement_depth,1.0,1.0,True,96,critique_event,Persona,BoundedRational
199,199_e05,C_user,user_initiative,2.0,1.0,True,81,other,Persona,BoundedRational
199,199_e05,C_user,user_question_richness,0.0,1.0,True,81,other,Persona,BoundedRational
199,199_e05,C_user,user_proposal_specificity,3.0,1.0,True,81,other,Persona,BoundedRational
199,199_e05,C_user,user_acceptance_yes_and,1.0,1.0,True,81,other,Persona,BoundedRational
199,199_e05,C_user,user_reframing,1.0,1.0,True,81,other,Persona,BoundedRational
199,199_e05,C_user,user_engagement_depth,2.0,1.0,True,81,other,Persona,BoundedRational
199,199_e07,C_user,user_initiative,1.0,1.0,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,C_user,user_question_richness,0.0,1.0,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,C_user,user_proposal_specificity,1.0,1.0,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,C_user,user_acceptance_yes_and,1.0,1.0,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,C_user,user_reframing,0.0,1.0,True,92,user_agency_event,Persona,BoundedRational
199,199_e07,C_user,user_engagement_depth,1.0,1.0,True,92,user_agency_event,Persona,BoundedRational
200,200_e01,C_user,user_initiative,2.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,C_user,user_question_richness,2.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,C_user,user_proposal_specificity,1.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,C_user,user_acceptance_yes_and,0.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,C_user,user_reframing,0.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e01,C_user,user_engagement_depth,2.0,1.0,True,45,opening_frame,Persona,BoundedRational
200,200_e02,C_user,user_initiative,1.0,1.0,True,91,repair_event,Persona,BoundedRational
200,200_e02,C_user,user_question_richness,2.0,1.0,True,91,repair_event,Persona,BoundedRational
200,200_e02,C_user,user_proposal_specificity,0.0,1.0,True,91,repair_event,Persona,BoundedRational
200,200_e02,C_user,user_acceptance_yes_and,1.0,1.0,True,91,repair_event,Persona,BoundedRational
200,200_e02,C_user,user_reframing,0.0,1.0,True,91,repair_event,Persona,BoundedRational
200,200_e02,C_user,user_engagement_depth,1.0,1.0,True,91,repair_event,Persona,BoundedRational
200,200_e03,C_user,user_initiative,2.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,C_user,user_question_richness,0.0,1.0,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,C_user,user_proposal_specificity,2.0,0.9,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,C_user,user_acceptance_yes_and,2.0,0.8,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,C_user,user_reframing,1.0,0.8,True,70,ideation_burst,Persona,BoundedRational
200,200_e03,C_user,user_engagement_depth,2.0,0.8,True,70,ideation_burst,Persona,BoundedRational
200,200_e06,C_user,user_initiative,1.0,0.9,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,C_user,user_question_richness,2.0,0.9,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,C_user,user_proposal_specificity,0.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,C_user,user_acceptance_yes_and,1.0,0.9,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,C_user,user_reframing,0.0,1.0,True,137,ideation_burst,Persona,BoundedRational
200,200_e06,C_user,user_engagement_depth,1.0,0.9,True,137,ideation_burst,Persona,BoundedRational
201,201_e01,C_user,user_initiative,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,C_user,user_question_richness,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,C_user,user_proposal_specificity,1.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,C_user,user_acceptance_yes_and,1.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,C_user,user_reframing,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e01,C_user,user_engagement_depth,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
201,201_e04,C_user,user_initiative,2.0,0.9,True,142,other,Persona,BoundedRational
201,201_e04,C_user,user_question_richness,0.0,1.0,True,142,other,Persona,BoundedRational
201,201_e04,C_user,user_proposal_specificity,3.0,0.9,True,142,other,Persona,BoundedRational
201,201_e04,C_user,user_acceptance_yes_and,2.0,0.8,True,142,other,Persona,BoundedRational
201,201_e04,C_user,user_reframing,1.0,0.8,True,142,other,Persona,BoundedRational
201,201_e04,C_user,user_engagement_depth,2.0,0.8,True,142,other,Persona,BoundedRational
201,201_e05,C_user,user_initiative,2.0,0.9,True,109,other,Persona,BoundedRational
201,201_e05,C_user,user_question_richness,0.0,1.0,True,109,other,Persona,BoundedRational
201,201_e05,C_user,user_proposal_specificity,3.0,0.9,True,109,other,Persona,BoundedRational
201,201_e05,C_user,user_acceptance_yes_and,2.0,0.8,True,109,other,Persona,BoundedRational
201,201_e05,C_user,user_reframing,1.0,0.8,True,109,other,Persona,BoundedRational
201,201_e05,C_user,user_engagement_depth,2.0,0.9,True,109,other,Persona,BoundedRational
201,201_e06,C_user,user_initiative,0.0,1.0,True,83,other,Persona,BoundedRational
201,201_e06,C_user,user_question_richness,0.0,1.0,True,83,other,Persona,BoundedRational
201,201_e06,C_user,user_proposal_specificity,0.0,1.0,True,83,other,Persona,BoundedRational
201,201_e06,C_user,user_acceptance_yes_and,1.0,1.0,True,83,other,Persona,BoundedRational
201,201_e06,C_user,user_reframing,0.0,1.0,True,83,other,Persona,BoundedRational
201,201_e06,C_user,user_engagement_depth,0.0,1.0,True,83,other,Persona,BoundedRational
201,201_e07,C_user,user_initiative,1.0,1.0,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,C_user,user_question_richness,1.0,1.0,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,C_user,user_proposal_specificity,0.0,1.0,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,C_user,user_acceptance_yes_and,1.0,1.0,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,C_user,user_reframing,0.0,1.0,True,112,ideation_burst,Persona,BoundedRational
201,201_e07,C_user,user_engagement_depth,1.0,1.0,True,112,ideation_burst,Persona,BoundedRational
202,202_e01,C_user,user_initiative,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,C_user,user_question_richness,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,C_user,user_proposal_specificity,1.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,C_user,user_acceptance_yes_and,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,C_user,user_reframing,0.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e01,C_user,user_engagement_depth,2.0,1.0,True,43,opening_frame,Persona,BoundedRational
202,202_e02,C_user,user_initiative,1.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,C_user,user_question_richness,0.0,1.0,True,105,other,Persona,BoundedRational
202,202_e02,C_user,user_proposal_specificity,1.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,C_user,user_acceptance_yes_and,1.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,C_user,user_reframing,0.0,0.9,True,105,other,Persona,BoundedRational
202,202_e02,C_user,user_engagement_depth,1.0,0.9,True,105,other,Persona,BoundedRational
203,203_e02,C_user,user_initiative,2.0,0.9,True,142,commitment_event,Persona,BoundedRational
203,203_e02,C_user,user_question_richness,2.0,0.9,True,142,commitment_event,Persona,BoundedRational
203,203_e02,C_user,user_proposal_specificity,2.0,0.9,True,142,commitment_event,Persona,BoundedRational
203,203_e02,C_user,user_acceptance_yes_and,2.0,0.9,True,142,commitment_event,Persona,BoundedRational
203,203_e02,C_user,user_reframing,1.0,0.8,True,142,commitment_event,Persona,BoundedRational
203,203_e02,C_user,user_engagement_depth,2.0,0.9,True,142,commitment_event,Persona,BoundedRational
204,204_e02,C_user,user_initiative,0.0,1.0,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,C_user,user_question_richness,0.0,1.0,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,C_user,user_proposal_specificity,0.0,1.0,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,C_user,user_acceptance_yes_and,0.0,1.0,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,C_user,user_reframing,0.0,1.0,True,150,ideation_burst,Persona,BoundedRational
204,204_e02,C_user,user_engagement_depth,0.0,1.0,True,150,ideation_burst,Persona,BoundedRational
204,204_e04,C_user,user_initiative,2.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,C_user,user_question_richness,0.0,1.0,True,132,other,Persona,BoundedRational
204,204_e04,C_user,user_proposal_specificity,1.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,C_user,user_acceptance_yes_and,2.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,C_user,user_reframing,2.0,0.9,True,132,other,Persona,BoundedRational
204,204_e04,C_user,user_engagement_depth,2.0,0.9,True,132,other,Persona,BoundedRational
204,204_e05,C_user,user_initiative,2.0,0.9,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,C_user,user_question_richness,0.0,1.0,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,C_user,user_proposal_specificity,2.0,0.8,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,C_user,user_acceptance_yes_and,2.0,0.8,True,184,ideation_burst,Persona,BoundedRational
204,204_e05,C_user,user_reframing,2.0,0.8,True,184,ideation_burst,Persona,BoundedRational
